0.01421  	0.09419  	-0.3255  	-0.8214  	-0.1863  	-0.8365  	-0.3048  	0.17740  	0.15843  	-0.0715  	-0.1690  	0.04672  	0.21424  	0.19923  	-0.3240  	0.97945  	-0.0198  	-0.4750  	0.18285  	0.03396  	0.05706  	0.73985  	-0.2086  	0.17470  	0.53211  	-0.0999  	0.50383  	-0.2804  	0.16851  	0.38898  	-0.0877  	0.11180  	0.07352  	-0.0175  	0.36478  	-0.1214  	0.25017  	-0.1820  	-0.3390  	0.31001  	-0.0768  	0.16390  	-0.1595  	0.31265  	0.09371  	-0.0563  	-0.0328  	0.07540  	0.07023  	-0.1367  	-0.0634  	-0.0553  	-0.0259  	-0.0089  	-0.0446  	0.02718  	0.00313  	-0.0147  	0.00732  	0.00866  	0.00033  	0.01619  	0.00608  	0.00063  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
0.06712  	0.15698  	-0.1661  	-0.9608  	-0.3274  	-0.8887  	-0.3293  	0.31014  	0.17046  	-0.0828  	0.10640  	0.08639  	0.18766  	0.06021  	-0.4403  	1.02983  	0.06841  	-0.6772  	0.30680  	-0.2355  	0.26979  	0.45912  	-0.3806  	0.20774  	0.38799  	0.00284  	0.54192  	-0.5065  	0.05986  	0.28567  	0.01998  	0.08217  	-0.0160  	-0.1915  	0.30948  	-0.1887  	0.28122  	-0.1295  	-0.5055  	0.17415  	-0.0128  	0.28337  	-0.2792  	0.41240  	0.03599  	-0.0371  	-0.0574  	0.09151  	0.04913  	-0.1427  	-0.0649  	-0.0481  	-0.0232  	0.01688  	-0.0383  	0.02430  	-0.0030  	-0.0224  	-0.0034  	0.01196  	0.00917  	0.01158  	-0.0021  	-0.0009  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
0.03487  	0.15313  	-0.1435  	-1.0067  	-0.3807  	-0.9174  	-0.3586  	0.37754  	0.15989  	-0.1197  	0.20690  	0.08889  	0.21676  	-0.0073  	-0.4496  	0.99408  	0.15042  	-0.8003  	0.36375  	-0.4539  	0.38024  	0.25352  	-0.5922  	0.22626  	0.31907  	0.07697  	0.54418  	-0.6362  	0.06680  	0.25097  	0.13119  	0.06366  	-0.0743  	-0.3242  	0.26855  	-0.2300  	0.26790  	-0.1056  	-0.6148  	0.07968  	0.05668  	0.38742  	-0.3745  	0.46645  	-0.0085  	-0.0207  	-0.0735  	0.09484  	0.03227  	-0.1531  	-0.0649  	-0.0430  	-0.0178  	0.03691  	-0.0341  	0.02374  	-0.0097  	-0.0300  	-0.0029  	0.02103  	0.01861  	0.01164  	-0.0147  	0.00180  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
0.04553  	0.15901  	-0.1602  	-0.9687  	-0.3511  	-0.9406  	-0.3554  	0.37481  	0.16042  	-0.1376  	0.18362  	0.09836  	0.24610  	-0.0023  	-0.4509  	0.98147  	0.16217  	-0.8202  	0.37462  	-0.4969  	0.34339  	0.20518  	-0.6607  	0.20491  	0.31181  	0.10300  	0.51940  	-0.5976  	0.13085  	0.26053  	0.14888  	0.03295  	-0.0939  	-0.3619  	0.26062  	-0.2254  	0.21076  	-0.1233  	-0.6343  	0.07588  	0.06478  	0.41552  	-0.4030  	0.47880  	-0.0217  	-0.0178  	-0.0783  	0.09693  	0.03022  	-0.1492  	-0.0554  	-0.0425  	-0.0202  	0.03728  	-0.0313  	0.02303  	-0.0087  	-0.0331  	-0.0006  	0.02096  	0.01574  	0.01355  	-0.0172  	-5.6736  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
0.06005  	0.13370  	-0.2014  	-0.8167  	-0.1963  	-0.8846  	-0.3389  	0.32781  	0.10671  	-0.1184  	0.00338  	0.08722  	0.32485  	0.15721  	-0.3949  	0.93492  	0.14106  	-0.7711  	0.33882  	-0.4429  	0.18592  	0.28943  	-0.6851  	0.20737  	0.44771  	0.06682  	0.55144  	-0.4571  	0.25694  	0.33997  	0.11596  	0.01299  	-0.0963  	-0.3271  	0.27697  	-0.1696  	0.11173  	-0.1947  	-0.5739  	0.13752  	0.02189  	0.41961  	-0.4006  	0.46198  	-0.0070  	-0.0192  	-0.0765  	0.10572  	0.03706  	-0.1530  	-0.0420  	-0.0437  	-0.0226  	0.02284  	-0.0330  	0.02801  	-0.0084  	-0.0297  	0.00218  	0.01561  	0.01429  	0.01557  	-0.0145  	-0.0046  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
0.08893  	0.16586  	-0.3022  	-0.6001  	-0.0283  	-0.8263  	-0.2660  	0.25351  	0.14720  	-0.0505  	-0.3298  	-0.0241  	0.39355  	0.33992  	-0.2231  	0.88165  	0.05629  	-0.6552  	0.25488  	-0.2469  	-0.0530  	0.54948  	-0.5624  	0.13712  	0.62108  	-0.0305  	0.58394  	-0.2700  	0.44596  	0.47910  	-0.0012  	0.02576  	-0.0395  	-0.1795  	0.25145  	-0.1221  	0.04168  	-0.2666  	-0.3572  	0.26158  	-0.0488  	0.31904  	-0.2830  	0.40867  	0.04977  	-0.0293  	-0.0711  	0.10978  	0.07115  	-0.1565  	-0.0367  	-0.0454  	-0.0201  	0.00561  	-0.0356  	0.03639  	-0.0044  	-0.0255  	0.00926  	0.01337  	0.00564  	0.01909  	-0.0064  	-0.0018  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
0.00287  	0.12769  	-0.5542  	-0.3434  	0.12003  	-0.9720  	-0.2820  	0.13572  	0.15404  	0.02083  	-0.4026  	0.04817  	0.34236  	0.47460  	-0.1819  	0.84755  	-0.0713  	-0.4869  	0.18203  	0.02881  	-0.1751  	0.80137  	-0.3653  	0.18191  	0.70850  	-0.1249  	0.58866  	-0.1705  	0.36909  	0.51189  	-0.1055  	0.06385  	0.05985  	0.00528  	0.40815  	-0.0866  	0.05898  	-0.2654  	-0.2699  	0.36498  	-0.1944  	0.21386  	-0.2060  	0.31844  	0.10899  	-0.0641  	-0.0216  	0.06427  	0.07477  	-0.1455  	-0.0468  	-0.0480  	-0.0306  	-0.0046  	-0.0444  	0.03222  	-0.0025  	-0.0155  	0.00214  	0.01036  	0.00443  	0.01640  	-0.0106  	-0.0042  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.4108  	-0.0504  	-0.6601  	-0.8505  	-0.1038  	-1.3308  	-0.2185  	0.08939  	0.07177  	0.12667  	0.04996  	0.10212  	0.22522  	0.19207  	-0.5104  	0.86090  	-0.0617  	-0.4283  	0.20561  	0.21580  	-0.0690  	0.67435  	-0.3928  	0.19171  	0.53862  	-0.0825  	0.47262  	-0.1873  	0.18536  	0.36722  	-0.0650  	0.06130  	0.08063  	-0.0293  	0.39481  	-0.0470  	0.14990  	-0.2461  	-0.3356  	0.37840  	-0.1416  	0.21485  	-0.2315  	0.30805  	0.10566  	-0.0691  	-0.0210  	0.05645  	0.04379  	-0.1356  	-0.0742  	-0.0439  	-0.0374  	-0.0065  	-0.0413  	0.01032  	0.01011  	-0.0158  	-0.0076  	0.00698  	0.01177  	0.01970  	-0.0129  	-0.0060  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.7119  	-0.1700  	-0.7101  	-1.2400  	-0.2487  	-1.4184  	-0.2835  	-0.0319  	0.07268  	0.13923  	0.20961  	0.15560  	0.09097  	-0.1311  	-0.8651  	0.89045  	-0.0532  	-0.3004  	0.21332  	0.21352  	-0.0911  	0.59239  	-0.2681  	0.16639  	0.36811  	-0.0583  	0.30005  	-0.0420  	0.17201  	0.29730  	-0.0250  	0.07571  	0.08970  	-0.0281  	0.29903  	-0.0680  	0.12213  	-0.2192  	-0.3287  	0.36369  	-0.0828  	0.19304  	-0.2247  	0.28487  	0.10675  	-0.0605  	-0.0170  	0.02524  	0.03591  	-0.1356  	-0.0695  	-0.0516  	-0.0411  	-0.0062  	-0.0491  	-0.0085  	0.01508  	-0.0146  	-0.0057  	0.00701  	0.00916  	0.02168  	0.00121  	0.00512  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.4896  	-0.0553  	-0.5769  	-1.2009  	-0.3156  	-1.1922  	-0.3291  	0.00039  	0.07276  	0.01948  	0.07994  	0.08893  	0.10292  	-0.0896  	-0.7197  	0.86091  	-0.0490  	-0.3748  	0.19738  	0.16499  	-0.1022  	0.65304  	-0.2191  	0.12284  	0.51812  	-0.0852  	0.36878  	-0.1178  	0.18832  	0.37047  	-0.0613  	0.06660  	0.04435  	-0.0184  	0.25362  	-0.0448  	0.18825  	-0.2138  	-0.3291  	0.30878  	-0.0577  	0.16425  	-0.2038  	0.29494  	0.12009  	-0.0610  	-0.0238  	0.02376  	0.04300  	-0.1339  	-0.0585  	-0.0520  	-0.0298  	-0.0008  	-0.0564  	0.01970  	0.01364  	-0.0137  	0.00441  	0.00682  	0.00766  	0.00759  	0.00801  	-0.0036  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.2430  	-0.0152  	-0.4288  	-1.1545  	-0.3745  	-1.0860  	-0.3216  	0.04589  	0.10198  	0.03727  	0.00311  	0.09054  	0.11555  	-0.1028  	-0.7571  	0.98649  	-0.0207  	-0.3560  	0.23136  	0.17673  	-0.1195  	0.64758  	-0.2493  	0.04657  	0.53319  	-0.0783  	0.32552  	-0.0987  	0.21595  	0.33179  	-0.0889  	0.06525  	0.08232  	0.00087  	0.22696  	-0.0518  	0.18066  	-0.1832  	-0.3060  	0.31362  	-0.0025  	0.13431  	-0.1409  	0.33110  	0.10729  	-0.0673  	-0.0162  	0.05889  	0.06135  	-0.1341  	-0.0513  	-0.0595  	-0.0312  	-0.0041  	-0.0483  	0.01853  	0.00541  	-0.0080  	0.00467  	-0.0067  	-0.0054  	0.01538  	0.01278  	0.00322  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.3271  	-0.0122  	-0.4326  	-1.0315  	-0.2274  	-0.9870  	-0.3606  	0.01971  	0.08187  	0.00188  	0.02933  	0.14553  	0.05779  	-0.1455  	-0.8396  	1.04823  	-0.0370  	-0.3881  	0.25622  	0.18839  	-0.1263  	0.62008  	-0.3046  	0.15352  	0.50131  	-0.0624  	0.42947  	-0.0838  	0.20948  	0.36764  	-0.0881  	0.09708  	0.07336  	-0.0047  	0.27578  	-0.0037  	0.16399  	-0.1927  	-0.3178  	0.30374  	-0.0628  	0.16563  	-0.1715  	0.33120  	0.11170  	-0.0645  	-0.0254  	0.04404  	0.05530  	-0.1464  	-0.0541  	-0.0564  	-0.0243  	-0.0055  	-0.0476  	0.01387  	0.01056  	-0.0044  	0.00545  	0.00280  	-0.0023  	0.00955  	0.01126  	0.00219  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.1962  	0.01752  	-0.4363  	-1.0295  	-0.2869  	-0.9792  	-0.3372  	0.01463  	0.10177  	0.00217  	-0.0367  	0.05647  	0.11352  	-0.1166  	-0.6952  	0.99590  	0.00404  	-0.4476  	0.24904  	0.01502  	-0.0107  	0.65711  	-0.2049  	0.18590  	0.53048  	-0.0777  	0.51414  	-0.3107  	0.08687  	0.35700  	-0.0856  	0.14351  	0.03397  	-0.0235  	0.32102  	-0.0548  	0.27701  	-0.1597  	-0.3583  	0.30140  	-0.0708  	0.16459  	-0.1672  	0.31668  	0.10574  	-0.0567  	-0.0248  	0.04006  	0.05313  	-0.1383  	-0.0709  	-0.0506  	-0.0261  	-0.0043  	-0.0454  	0.01677  	-0.0033  	-0.0077  	0.00816  	-0.0065  	0.00201  	0.01434  	0.01780  	-0.0049  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.1189  	0.05600  	-0.3161  	-1.0200  	-0.2388  	-0.9528  	-0.2959  	0.09569  	0.11364  	0.03735  	0.03053  	0.07092  	0.13715  	-0.0786  	-0.7073  	1.04691  	-0.0744  	-0.4162  	0.23025  	0.11946  	-0.0063  	0.66460  	-0.2600  	0.12462  	0.53716  	-0.1273  	0.46259  	-0.2384  	0.14894  	0.34952  	-0.1030  	0.11502  	0.07275  	-0.0154  	0.31688  	-0.0444  	0.26050  	-0.1603  	-0.3577  	0.31390  	-0.0435  	0.15753  	-0.1729  	0.33218  	0.11119  	-0.0672  	-0.0319  	0.06297  	0.06078  	-0.1425  	-0.0611  	-0.0555  	-0.0254  	-0.0080  	-0.0453  	0.02742  	0.00752  	-0.0098  	0.00164  	-0.0024  	0.00480  	0.00231  	0.01690  	-0.0064  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.3320  	-0.0240  	-0.4236  	-1.2081  	-0.3720  	-1.0752  	-0.3159  	0.00259  	0.09416  	0.13612  	0.17131  	0.06128  	0.04197  	-0.2192  	-0.9852  	1.06867  	-0.0526  	-0.3469  	0.25152  	0.16271  	-0.1244  	0.63342  	-0.2798  	0.11495  	0.53557  	-0.0945  	0.37181  	-0.0932  	0.23682  	0.32329  	-0.0729  	0.08416  	0.03368  	-0.0364  	0.23334  	0.03564  	0.18877  	-0.2044  	-0.3448  	0.33167  	-0.0145  	0.14783  	-0.1654  	0.33221  	0.10139  	-0.0610  	-0.0289  	0.05175  	0.05898  	-0.1313  	-0.0414  	-0.0568  	-0.0258  	-0.0075  	-0.0385  	0.01895  	0.00881  	-0.0095  	0.00721  	0.00579  	-0.0011  	0.00047  	0.01487  	0.00112  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.4377  	-0.0804  	-0.5389  	-1.3117  	-0.4143  	-1.1251  	-0.3756  	-0.0632  	0.04315  	0.06211  	0.21915  	0.05013  	-0.0169  	-0.3149  	-0.9912  	1.02263  	-0.0272  	-0.4003  	0.23637  	0.08076  	-0.0726  	0.62865  	-0.2232  	0.13453  	0.50139  	-0.0884  	0.42512  	-0.1749  	0.18743  	0.32800  	-0.0776  	0.11795  	0.01384  	-0.0407  	0.26486  	0.05014  	0.23590  	-0.1904  	-0.3606  	0.30110  	-0.0096  	0.14796  	-0.1685  	0.32022  	0.09911  	-0.0541  	-0.0181  	0.03408  	0.04419  	-0.1320  	-0.0479  	-0.0525  	-0.0248  	-0.0074  	-0.0390  	0.01037  	0.01473  	0.00285  	0.00537  	-0.0027  	-0.0013  	-0.0014  	0.02682  	0.00517  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.3883  	-0.0698  	-0.5047  	-1.3564  	-0.4324  	-1.1377  	-0.3265  	-0.0448  	0.06806  	0.07591  	0.15335  	0.03368  	0.03084  	-0.2806  	-1.0138  	1.02858  	-0.0315  	-0.3597  	0.24459  	0.13828  	-0.1657  	0.60622  	-0.2508  	0.03609  	0.49406  	-0.0695  	0.32110  	-0.0512  	0.18589  	0.31821  	-0.0664  	0.10153  	0.03706  	-0.0142  	0.21538  	0.02130  	0.21122  	-0.1887  	-0.3437  	0.29515  	0.01820  	0.15861  	-0.1494  	0.32432  	0.10126  	-0.0655  	-0.0240  	0.03447  	0.05440  	-0.1399  	-0.0564  	-0.0519  	-0.0251  	0.00186  	-0.0390  	0.00738  	0.01534  	-0.0075  	0.00586  	-0.0044  	2.27829  	0.01367  	0.02047  	0.00775  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.5311  	-0.0642  	-0.5117  	-1.3644  	-0.4200  	-1.1927  	-0.3450  	-0.0398  	0.07901  	0.10535  	0.18027  	0.03394  	0.00361  	-0.2467  	-1.0324  	0.95969  	-0.0198  	-0.3607  	0.24039  	0.12485  	-0.1332  	0.60328  	-0.2385  	0.06392  	0.49201  	-0.0564  	0.37328  	-0.1136  	0.20914  	0.31222  	-0.0693  	0.09239  	0.04751  	-0.0273  	0.21387  	0.01928  	0.19618  	-0.1968  	-0.3444  	0.29146  	0.01806  	0.15127  	-0.1547  	0.32279  	0.10734  	-0.0718  	-0.0210  	0.03437  	0.04484  	-0.1411  	-0.0589  	-0.0526  	-0.0261  	-0.0034  	-0.0415  	0.00354  	0.01486  	-0.0069  	0.00364  	-0.0044  	-0.0004  	0.01182  	0.02443  	0.00929  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
-0.6030  	-0.0618  	-0.5625  	-1.4752  	-0.5160  	-1.2747  	-0.3917  	-0.0531  	0.06379  	0.08474  	0.22821  	-0.0375  	-0.0409  	-0.3425  	-1.0173  	0.92894  	-0.0084  	-0.3861  	0.24413  	0.03547  	-0.0467  	0.63485  	-0.1257  	0.10864  	0.46453  	-0.0532  	0.38694  	-0.2106  	0.14190  	0.31169  	-0.0508  	0.10417  	0.02313  	-0.0289  	0.19351  	-0.0248  	0.23555  	-0.1687  	-0.3648  	0.25927  	0.03748  	0.14931  	-0.1723  	0.33189  	0.09544  	-0.0628  	-0.0222  	0.02216  	0.03955  	-0.1308  	-0.0653  	-0.0569  	-0.0233  	0.00703  	-0.0424  	0.00462  	0.01506  	-0.0033  	0.00635  	-0.0048  	0.00093  	0.01502  	0.02423  	0.00515  	0.04193  	-0.1151  	-0.0086  	0.01314  	-0.0068  	0.13933  	
